select t.TABLE_NAME || '|' ||
       t.CONSTRAINT_NAME || '|' ||
     t.COLUMN_NAME
from DBA_CONS_COLUMNS t
where t.OWNER = '&schema';
&schema: TRON2000
LOG_LOCALIDADE|SYS_C001684871|LOC_NU
TA031063_VCR|SYS_C002263653|COD_SUBPRODUTO
TA031063_VCR|SYS_C002263655|COD_CIDADE
TA031063_VCR|SYS_C002263654|COD_CIDADE
TA031064_VCR|SYS_C002263661|COD_CIA
TA031064_VCR|SYS_C002263656|COD_CIA
TA031064_VCR|SYS_C002263661|NUM_VERSAO
TA031064_VCR|SYS_C002263657|NUM_VERSAO
TA031064_VCR|SYS_C002263661|COD_SUBPRODUTO
TA031064_VCR|SYS_C002263658|COD_SUBPRODUTO
TA031064_VCR|SYS_C002263661|COD_RASTREADOR
TA031064_VCR|SYS_C002263659|COD_RASTREADOR
TA031064_VCR|SYS_C002263661|COD_GRUPO_LOJACK
TA031064_VCR|SYS_C002263660|COD_GRUPO_LOJACK
TA031065_VCR|SYS_C002263667|COD_CIA
TA031065_VCR|SYS_C002263662|COD_CIA
TA031065_VCR|SYS_C002263667|NUM_VERSAO
TA031065_VCR|SYS_C002263663|NUM_VERSAO
TA031065_VCR|SYS_C002263667|COD_SUBPRODUTO
TA031065_VCR|SYS_C002263664|COD_SUBPRODUTO
TA031065_VCR|SYS_C002263667|COD_RASTREADOR
TA031065_VCR|SYS_C002263665|COD_RASTREADOR
TA031065_VCR|SYS_C002263667|COD_GRUPO_LOJACK
TA031065_VCR|SYS_C002263666|COD_GRUPO_LOJACK
A2109133_VCR|SYS_C002263670|NUM_COTACAO
A2109133_VCR|SYS_C002263668|NUM_COTACAO
A2109133_VCR|SYS_C002263670|COD_CIA
A2109133_VCR|SYS_C002263669|COD_CIA
A2109134_VCR|SYS_C002263674|NUM_COTACAO
A2109134_VCR|SYS_C002263671|NUM_COTACAO
A2109134_VCR|SYS_C002263672|COD_CIA
A2109134_VCR|SYS_C002263674|COD_CIA
A2109134_VCR|SYS_C002263674|COD_REPIQUE
A2109134_VCR|SYS_C002263673|COD_REPIQUE
A2109135_VCR|SYS_C002263675|NUM_COTACAO
A2109135_VCR|SYS_C002263677|NUM_COTACAO
A2109135_VCR|SYS_C002263783|NUM_COTACAO
A2109135_VCR|SYS_C002263677|COD_CIA
A2109135_VCR|SYS_C002263676|COD_CIA
A2109135_VCR|SYS_C002263783|COD_CIA
A2109136_VCR|SYS_C002263681|NUM_COTACAO
A2109136_VCR|SYS_C002263678|NUM_COTACAO
A2109136_VCR|SYS_C002263679|COD_CIA
A2109136_VCR|SYS_C002263681|COD_CIA
A2109136_VCR|SYS_C002263681|NUM_SEQ
A2109136_VCR|SYS_C002263680|NUM_SEQ
A2109137_VCR|SYS_C002263682|COD_OPCAO
A2109137_VCR|SYS_C002263683|COD_OPCAO
A2109138_VCR|SYS_C002263686|COD_MENSAJE
A2109138_VCR|SYS_C002263684|COD_MENSAJE
A2109138_VCR|SYS_C002263686|COD_IDIOMA
A2109138_VCR|SYS_C002263685|COD_IDIOMA
A2109139_VCR|SYS_C002263687|COD_ITEM
A2109139_VCR|SYS_C003735536|COD_ITEM
A2109139_VCR|SYS_C002263688|NUM_COTACAO
A2109139_VCR|SYS_C003735536|NUM_COTACAO
A2109139_VCR|SYS_C002263689|COD_PERGUNTA
A2109139_VCR|SYS_C002263784|COD_PERGUNTA
A2109139_VCR|SYS_C003735536|COD_PERGUNTA
A2109139_VCR|SYS_C002263690|COD_RESPOSTA
A2109139_VCR|SYS_C002263785|COD_RESPOSTA
A2109139_VCR|SYS_C003735536|COD_RESPOSTA
A2109139_VCR|SYS_C002263691|COD_CIA
A2109139_VCR|SYS_C003735536|COD_CIA
A2109140_VCR|SYS_C002263787|COD_SUBPRODUTO
A2109140_VCR|SYS_C002263702|COD_SUBPRODUTO
A2109140_VCR|SYS_C002263693|COD_SUBPRODUTO
A2109140_VCR|SYS_C002263702|COD_RAMO
A2109140_VCR|SYS_C002263694|COD_RAMO
A2109140_VCR|SYS_C002263787|COD_RAMO
A2109140_VCR|SYS_C002263702|COD_MADRE
A2109140_VCR|SYS_C002263695|COD_MADRE
A2109140_VCR|SYS_C002263702|COD_CATEGORIA
A2109140_VCR|SYS_C002263696|COD_CATEGORIA
A2109140_VCR|SYS_C002263702|COD_MODALIDADE
A2109140_VCR|SYS_C002263697|COD_MODALIDADE
A2109140_VCR|SYS_C002263702|COD_CAMPANHA
A2109140_VCR|SYS_C002263698|COD_CAMPANHA
A2109140_VCR|SYS_C002263699|COD_SECTOR
A2109140_VCR|SYS_C002263702|COD_SECTOR
A2109140_VCR|SYS_C002263787|COD_SECTOR
A2109140_VCR|SYS_C002263702|COD_COB
A2109140_VCR|SYS_C002263700|COD_COB
A2109140_VCR|SYS_C002263702|COD_CIA
A2109140_VCR|SYS_C002263701|COD_CIA
A2109140_VCR|SYS_C002263787|COD_CIA
A2109119_VCR|SYS_C002263705|COD_CARGO
A2109119_VCR|SYS_C002263703|COD_CARGO
A2109119_VCR|SYS_C002263704|NOM_CARGO
A2109120_VCR|SYS_C002263710|COD_COLABORADOR
A2109120_VCR|SYS_C002263706|COD_COLABORADOR
A2109120_VCR|SYS_C002263707|NOM_COLABORADOR
A2109120_VCR|SYS_C002263708|MCA_ATIVO
A2109120_VCR|SYS_C002263709|COD_CARGO
A2109120_VCR|SYS_C002263788|COD_CARGO
A2109121_VCR_HIST|SYS_C002263718|COD_CIA
A2109121_VCR_HIST|SYS_C002263711|COD_CIA
A2109121_VCR_HIST|SYS_C002263789|COD_CIA
A2109121_VCR_HIST|SYS_C002263718|NUM_COTACAO
A2109121_VCR_HIST|SYS_C002263712|NUM_COTACAO
A2109121_VCR_HIST|SYS_C002263713|COD_SECTOR
A2109121_VCR_HIST|SYS_C002263789|COD_SECTOR
A2109121_VCR_HIST|SYS_C002263714|COD_RAMO
A2109121_VCR_HIST|SYS_C002263789|COD_RAMO
A2109121_VCR_HIST|SYS_C002263715|NUM_VERSAO
A2109121_VCR_HIST|SYS_C002263789|NUM_VERSAO
A2109121_VCR_HIST|SYS_C002263716|COD_STATUS
A2109121_VCR_HIST|SYS_C002263790|COD_EVENTO_NEGOCIO
A2109121_VCR_HIST|SYS_C002263717|COD_EVENTO_NEGOCIO
A2109122_VCR|SYS_C002263721|COD_CIA
A2109122_VCR|SYS_C002263719|COD_CIA
A2109122_VCR|SYS_C002263721|NUM_COTACAO
A2109122_VCR|SYS_C002263720|NUM_COTACAO
A2109141_VCR|SYS_C002263728|COD_OPCAO
A2109141_VCR|SYS_C002263722|COD_OPCAO
A2109141_VCR|SYS_C002263793|COD_OPCAO
A2109141_VCR|SYS_C002263723|COD_RAMO
A2109141_VCR|SYS_C002263728|COD_RAMO
A2109141_VCR|SYS_C002263728|COD_SUBPRODUTO
A2109141_VCR|SYS_C002263724|COD_SUBPRODUTO
A2109141_VCR|SYS_C002263728|COD_SECTOR
A2109141_VCR|SYS_C002263725|COD_SECTOR
A2109141_VCR|SYS_C002263728|COD_COB
A2109141_VCR|SYS_C002263726|COD_COB
A2109141_VCR|SYS_C002263728|COD_CIA
A2109141_VCR|SYS_C002263727|COD_CIA
A2109142_VCR|SYS_C002263734|COD_CIA
A2109142_VCR|SYS_C002263729|COD_CIA
A2109142_VCR|SYS_C002263794|COD_CIA
A2109142_VCR|SYS_C002263734|COD_RAMO
A2109142_VCR|SYS_C002263730|COD_RAMO
A2109142_VCR|SYS_C002263794|COD_RAMO
A2109142_VCR|SYS_C002263794|COD_SUBPRODUTO
A2109142_VCR|SYS_C002263734|COD_SUBPRODUTO
A2109142_VCR|SYS_C002263731|COD_SUBPRODUTO
A2109142_VCR|SYS_C002263734|COD_SECTOR
A2109142_VCR|SYS_C002263732|COD_SECTOR
A2109142_VCR|SYS_C002263794|COD_SECTOR
A2109142_VCR|SYS_C002263734|COD_COB
A2109142_VCR|SYS_C002263733|COD_COB
A2109143_VCR|SYS_C002263737|COD_RAMO
A2109143_VCR|SYS_C002263735|COD_RAMO
A2109143_VCR|SYS_C002263736|COD_MARCA
A2109143_VCR|SYS_C002263737|COD_MARCA
A2109144_VCR|SYS_C002263740|COD_RAMO
A2109144_VCR|SYS_C002263738|COD_RAMO
A2109144_VCR|SYS_C002263740|COD_MARCA_VEIC_VCR
A2109144_VCR|SYS_C002263739|COD_MARCA_VEIC_VCR
A2109145_VCR|SYS_C002263746|COD_AGT
A2109145_VCR|SYS_C002263741|COD_AGT
A2109145_VCR|SYS_C002263742|NUM_QUANTIDADE_ITENS
A2109145_VCR|SYS_C002263746|COD_RAMO
A2109145_VCR|SYS_C002263743|COD_RAMO
A2109145_VCR|SYS_C002263746|COD_SECTOR
A2109145_VCR|SYS_C002263744|COD_SECTOR
A2109145_VCR|SYS_C002263746|COD_CIA
A2109145_VCR|SYS_C002263745|COD_CIA
A2109146_VCR|SYS_C002263748|COD_QUESTIONARIO
A2109146_VCR|SYS_C002263747|COD_QUESTIONARIO
A2109147_VCR|CK_TIP_OBJETO|TIP_OBJETO
A2109147_VCR|SYS_C002263753|COD_RESPOSTA
A2109147_VCR|SYS_C002263749|COD_RESPOSTA
A2109147_VCR|SYS_C002263797|COD_RESPOSTA
A2109147_VCR|SYS_C002263753|COD_QUESTIONARIO
A2109147_VCR|SYS_C002263750|COD_QUESTIONARIO
A2109147_VCR|SYS_C002263798|COD_QUESTIONARIO
A2109147_VCR|SYS_C002263753|COD_PERGUNTA
A2109147_VCR|SYS_C002263751|COD_PERGUNTA
A2109147_VCR|SYS_C002263795|COD_PERGUNTA
A2109147_VCR|SYS_C002263752|COD_PERGUNTA_RESULTADO
A2109147_VCR|SYS_C002263753|COD_PERGUNTA_RESULTADO
A2109147_VCR|SYS_C002263796|COD_PERGUNTA_RESULTADO
A2109148_VCR|SYS_C002263766|COD_RAMO
A2109148_VCR|SYS_C002263755|COD_RAMO
A2109148_VCR|SYS_C002263799|COD_RAMO
A2109148_VCR|SYS_C002263766|COD_SUBPRODUTO
A2109148_VCR|SYS_C002263756|COD_SUBPRODUTO
A2109148_VCR|SYS_C002263799|COD_SUBPRODUTO
A2109148_VCR|SYS_C002263766|NUM_IDADE_DE
A2109148_VCR|SYS_C002263757|NUM_IDADE_DE
A2109148_VCR|SYS_C002263766|NUM_IDADE_ATE
A2109148_VCR|SYS_C002263758|NUM_IDADE_ATE
A2109148_VCR|SYS_C002263759|COD_MODALIDADE
A2109148_VCR|SYS_C002263766|COD_MODALIDADE
A2109148_VCR|SYS_C002263766|TIP_SEXO
A2109148_VCR|SYS_C002263760|TIP_SEXO
A2109148_VCR|SYS_C002263766|TIP_PESSOA
A2109148_VCR|SYS_C002263761|TIP_PESSOA
A2109148_VCR|SYS_C002263766|MCA_PERFIL
A2109148_VCR|SYS_C002263762|MCA_PERFIL
A2109148_VCR|SYS_C002263763|COD_QUESTIONARIO
A2109148_VCR|SYS_C002263800|COD_QUESTIONARIO
A2109148_VCR|SYS_C002263764|COD_CIA
A2109148_VCR|SYS_C002263766|COD_CIA
A2109148_VCR|SYS_C002263799|COD_CIA
A2109148_VCR|SYS_C002263799|COD_SECTOR
A2109148_VCR|SYS_C002263766|COD_SECTOR
A2109148_VCR|SYS_C002263765|COD_SECTOR
A7009274_VCR|SYS_C002808711|COD_CIA
A7009274_VCR|PK_A7009274_VCR|COD_CIA
A7009274_VCR|SYS_C002808712|COD_SECTOR
A7009274_VCR|PK_A7009274_VCR|COD_SECTOR
A7009274_VCR|SYS_C002808713|COD_RAMO
A7009274_VCR|PK_A7009274_VCR|COD_RAMO
A7009274_VCR|SYS_C002808714|COD_STATUS
A7009274_VCR|PK_A7009274_VCR|COD_STATUS
A7009274_VCR|SYS_C002808720|NUM_CHASSI_VCR
A7009274_VCR|PK_A7009274_VCR|NUM_CHASSI_VCR
A7009274_VCR|SYS_C002808722|FEC_INI_VIG_VCR
A7009274_VCR|SYS_C002808723|FEC_TERVIG_VCR
A7009274_VCR|SYS_C002808724|TIP_ESTADO
A7009274_VCR|PK_A7009274_VCR|TIP_ESTADO
A7009274_VCR|SYS_C002808727|NUM_SECU
A7009274_VCR|PK_A7009274_VCR|NUM_SECU
A7009274_VCR|PK_A7009274_VCR|NUM_POLIZA
A7009274_VCR|SYS_C002808726|NUM_POLIZA
A7009274_VCR|SYS_C002808728|COD_ORIGEM_VCR
A7009274_VCR|PK_A7009274_VCR|COD_LOTE
A7009274_VCR|SYS_C003328024|COD_LOTE
A2109279_VCR2|A2109279_VCR_PK|COD_MSG_RELATORIO
A2109279_VCR2|SYS_C002519456|COD_MSG_RELATORIO
A2109279_VCR2|SYS_C002519457|TXT_MSG_RELATORIO
A2109495_VCR|PK_A2109495_VCR|COD_CIA
A2109495_VCR|SYS_C002519459|COD_CIA
A2109495_VCR|PK_A2109495_VCR|COD_SECTOR
A2109495_VCR|SYS_C002519460|COD_SECTOR
A2109495_VCR|PK_A2109495_VCR|COD_RAMO
A2109495_VCR|SYS_C002519461|COD_RAMO
A2109495_VCR|PK_A2109495_VCR|IMP_PREMIO_INICIAL
A2109495_VCR|SYS_C002519462|IMP_PREMIO_INICIAL
A2109495_VCR|SYS_C002519463|IMP_PREMIO_FINAL
A2109495_VCR|SYS_C002519464|IMP_CUSTO_POLIZA_VCR
A2109499_VCR|SYS_C002519466|COD_CIA
A2109499_VCR|PK_A2109499_VCR|COD_CIA
A2109499_VCR|PK_A2109499_VCR|COD_ACT_ECON_VCR
A2109499_VCR|SYS_C002519467|COD_ACT_ECON_VCR
A2109500_VCR|PK_A2109500_VCR|COD_USR
A2109500_VCR|SYS_C002519469|COD_USR
A2109500_VCR|SYS_C002519470|COD_SENHA_VCR
A2109201_VCR|A2109200_VCR_A2109201_VCR_FK1|COD_CIA
A2109201_VCR|A2109201_VCR_PK|COD_CIA
A2109201_VCR|SYS_C002519472|COD_CIA
A2109201_VCR|A2109200_VCR_A2109201_VCR_FK1|NUM_VERSAO
A2109201_VCR|SYS_C002519473|NUM_VERSAO
A2109201_VCR|A2109201_VCR_PK|NUM_VERSAO
A2109201_VCR|A5020900_A2109201_VCR_FK1|COD_ENTIDAD
A2109201_VCR|A2109201_VCR_PK|COD_ENTIDAD
A2109201_VCR|SYS_C002519474|COD_ENTIDAD
A2109205_VCR|A2109169_VCR_A2109205_VCR_FK1|COD_CIA
A2109205_VCR|SYS_C002519478|COD_CIA
A2109205_VCR|A2109200_VCR_A2109205_VCR_FK1|COD_CIA
A2109205_VCR|A2109156_VCR_A2109205_VCR_FK1|COD_CIA
A2109205_VCR|A2109205_VCR_PK|COD_CIA
A2109205_VCR|A2109200_VCR_A2109205_VCR_FK1|NUM_VERSAO
A2109205_VCR|A2109205_VCR_PK|NUM_VERSAO
A2109205_VCR|SYS_C002519479|NUM_VERSAO
A2109205_VCR|A2109169_VCR_A2109205_VCR_FK1|COD_SECTOR
A2109205_VCR|A2109156_VCR_A2109205_VCR_FK1|COD_SECTOR
A2109205_VCR|A2109205_VCR_PK|COD_SECTOR
A2109205_VCR|SYS_C002519480|COD_SECTOR
A2109205_VCR|A2109169_VCR_A2109205_VCR_FK1|COD_RAMO
A2109205_VCR|A2109156_VCR_A2109205_VCR_FK1|COD_RAMO
A2109205_VCR|A2109205_VCR_PK|COD_RAMO
A2109205_VCR|SYS_C002519481|COD_RAMO
A2109205_VCR|A2109205_VCR_PK|COD_SUBPRODUTO
A2109205_VCR|A2109156_VCR_A2109205_VCR_FK1|COD_SUBPRODUTO
A2109205_VCR|SYS_C002519482|COD_SUBPRODUTO
A2109205_VCR|SYS_C002519483|COD_COB
A2109205_VCR|A2109169_VCR_A2109205_VCR_FK1|COD_COB
A2109205_VCR|A2109205_VCR_PK|COD_COB
A2109206_VCR|SYS_C002519488|COD_CIA
A2109206_VCR|A2109206_VCR_PK|COD_CIA
A2109206_VCR|G2990006_A2109206_VCR_FK1|COD_CIA
A2109206_VCR|A2109200_VCR_A2109206_VCR_FK1|COD_CIA
A2109206_VCR|SYS_C002519489|NUM_VERSAO
A2109206_VCR|A2109200_VCR_A2109206_VCR_FK1|NUM_VERSAO
A2109206_VCR|A2109206_VCR_PK|NUM_VERSAO
A2109206_VCR|G2990006_A2109206_VCR_FK1|COD_RAMO
A2109206_VCR|A2109206_VCR_PK|COD_RAMO
A2109206_VCR|SYS_C002519490|COD_RAMO
A2109206_VCR|G2990006_A2109206_VCR_FK1|COD_MODALIDAD
A2109206_VCR|A2109206_VCR_PK|COD_MODALIDAD
A2109206_VCR|SYS_C002519491|COD_MODALIDAD
A2109206_VCR|G2990006_A2109206_VCR_FK1|FEC_VALIDEZ
A2109206_VCR|A2109206_VCR_PK|FEC_VALIDEZ
A2109206_VCR|SYS_C002519492|FEC_VALIDEZ
A2109206_VCR|G2990006_A2109206_VCR_FK1|COD_CAMPO
A2109206_VCR|A2109206_VCR_PK|COD_CAMPO
A2109206_VCR|SYS_C002519493|COD_CAMPO
A2109206_VCR|A2109206_VCR_PK|COD_VALOR
A2109206_VCR|G2990006_A2109206_VCR_FK1|COD_VALOR
A2109206_VCR|SYS_C002519494|COD_VALOR
A2109208_VCR|A2109200_VCR_A2109208_VCR_FK1|COD_CIA
A2109208_VCR|A2109208_VCR_PK|COD_CIA
A2109208_VCR|SYS_C002519498|COD_CIA
A2109208_VCR|A2109208_VCR_PK|NUM_VERSAO
A2109208_VCR|A2109200_VCR_A2109208_VCR_FK1|NUM_VERSAO
A2109208_VCR|SYS_C002519499|NUM_VERSAO
A2109208_VCR|G1010031_A2109208_VCR_FK1|COD_CAMPO
A2109208_VCR|A2109208_VCR_PK|COD_CAMPO
A2109208_VCR|SYS_C002519500|COD_CAMPO
A2109208_VCR|SYS_C002519501|COD_VALOR
A2109208_VCR|G1010031_A2109208_VCR_FK1|COD_VALOR
A2109208_VCR|A2109208_VCR_PK|COD_VALOR
A2109208_VCR|G1010031_A2109208_VCR_FK1|COD_IDIOMA
A2109208_VCR|A2109208_VCR_PK|COD_IDIOMA
A2109208_VCR|SYS_C002519502|COD_IDIOMA
A2109208_VCR|G1010031_A2109208_VCR_FK1|COD_RAMO
A2109208_VCR|A2109208_VCR_PK|COD_RAMO
A2109208_VCR|SYS_C002519503|COD_RAMO
A2109209_VCR|A2109200_VCR_A2109209_VCR_FK1|COD_CIA
A2109209_VCR|A2109209_VCR_PK|COD_CIA
A2109209_VCR|SYS_C002519507|COD_CIA
A2109209_VCR|A2109200_VCR_A2109209_VCR_FK1|NUM_VERSAO
A2109209_VCR|A2109209_VCR_PK|NUM_VERSAO
A2109209_VCR|SYS_C002519508|NUM_VERSAO
A2109209_VCR|SYS_C002519509|NUM_ANO_REFERENCIA
A2109209_VCR|A2109209_VCR_PK|NUM_ANO_REFERENCIA
A2109210_VCR|A2109200_VCR_A2109210_VCR_FK1|COD_CIA
A2109210_VCR|A2109157_VCR_A2109210_VCR_FK1|COD_CIA
A2109210_VCR|A2109210_VCR_PK|COD_CIA
A2109210_VCR|SYS_C002519512|COD_CIA
A2109210_VCR|A2109200_VCR_A2109210_VCR_FK1|NUM_VERSAO
A2109210_VCR|A2109210_VCR_PK|NUM_VERSAO
A2109210_VCR|SYS_C002519513|NUM_VERSAO
A2109210_VCR|A2109210_VCR_PK|COD_MARCA_VEIC_VCR
A2109210_VCR|A2109157_VCR_A2109210_VCR_FK1|COD_MARCA_VEIC_VCR
A2109210_VCR|SYS_C002519514|COD_MARCA_VEIC_VCR
A2109268_VCR|A2109268_VCR_PK|COD_CIA
A2109268_VCR|SYS_C002519638|COD_CIA
A2109268_VCR|A2109200_VCR_A2109268_VCR_FK1|COD_CIA
A2109268_VCR|SYS_C002519639|NUM_VERSAO
A2109268_VCR|A2109200_VCR_A2109268_VCR_FK1|NUM_VERSAO
A2109268_VCR|A2109268_VCR_PK|NUM_VERSAO
A2109268_VCR|SYS_C002519640|IMP_FATOR_AJUSTE_MIN
A2109268_VCR|SYS_C002519641|IMP_FATOR_AJUSTE_MAX
A2109268_VCR|SYS_C002519642|IMP_FATOR_AJUSTE_PRECISAO
A2109270_VCR|A2109270_VCR_PK|COD_CIA
A2109270_VCR|SYS_C002519645|COD_CIA
A2109270_VCR|A2109200_VCR_A2109270_VCR_FK1|COD_CIA
A2109270_VCR|A2109200_VCR_A2109270_VCR_FK1|NUM_VERSAO
A2109270_VCR|A2109270_VCR_PK|NUM_VERSAO
A2109270_VCR|SYS_C002519646|NUM_VERSAO
A2109270_VCR|A2109270_VCR_PK|NUM_DIAS_COBRANCA
A2109270_VCR|SYS_C002519647|NUM_DIAS_COBRANCA
A2109273_VCR|A2109200_VCR_A2109273_VCR_FK1|COD_CIA
A2109273_VCR|A2109273_VCR_PK|COD_CIA
A2109273_VCR|SYS_C002519650|COD_CIA
A2109273_VCR|A2109200_VCR_A2109273_VCR_FK1|NUM_VERSAO
A2109273_VCR|SYS_C002519651|NUM_VERSAO
A2109273_VCR|A2109273_VCR_PK|NUM_VERSAO
A2109273_VCR|TA031072_VCR_A2109273_VCR_FK1|COD_BLINDADORA
A2109273_VCR|A2109273_VCR_PK|COD_BLINDADORA
A2109273_VCR|SYS_C002519652|COD_BLINDADORA
A2109274_VCR|A2109200_VCR_A2109274_VCR_FK1|COD_CIA
A2109274_VCR|A2109169_VCR_A2109274_VCR_FK1|COD_CIA
A2109274_VCR|A2109274_VCR_PK|COD_CIA
A2109274_VCR|SYS_C002519656|COD_CIA
A2109274_VCR|A2109200_VCR_A2109274_VCR_FK1|NUM_VERSAO
A2109274_VCR|A2109274_VCR_PK|NUM_VERSAO
A2109274_VCR|SYS_C002519657|NUM_VERSAO
A2109274_VCR|A2109169_VCR_A2109274_VCR_FK1|COD_SECTOR
A2109274_VCR|A2109274_VCR_PK|COD_SECTOR
A2109274_VCR|SYS_C002519658|COD_SECTOR
A2109274_VCR|A2109274_VCR_PK|COD_RAMO
A2109274_VCR|SYS_C002519659|COD_RAMO
A2109274_VCR|A2109169_VCR_A2109274_VCR_FK1|COD_RAMO
A2109274_VCR|A2109169_VCR_A2109274_VCR_FK1|COD_COB
A2109274_VCR|A2109274_VCR_PK|COD_COB
A2109274_VCR|SYS_C002519660|COD_COB
A2109277_VCR|A2109200_VCR_A2109277_VCR_FK1|COD_CIA
A2109277_VCR|A2109277_VCR_PK|COD_CIA
A2109277_VCR|SYS_C002519664|COD_CIA
A2109277_VCR|A2109200_VCR_A2109277_VCR_FK1|NUM_VERSAO
A2109277_VCR|A2109277_VCR_PK|NUM_VERSAO
A2109277_VCR|SYS_C002519665|NUM_VERSAO
A2109277_VCR|SYS_C002519666|COD_MSG_COB_PROV
A2109277_VCR|A2109253_VCR_A2109277_VCR_FK1|COD_MSG_COB_PROV
A2109277_VCR|A2109277_VCR_PK|COD_MSG_COB_PROV
A2109280_VCR|A2109200_VCR_A2109280_VCR_FK1|COD_CIA
A2109280_VCR|A2109280_VCR_PK|COD_CIA
A2109280_VCR|SYS_C002519670|COD_CIA
A2109280_VCR|A2109200_VCR_A2109280_VCR_FK1|NUM_VERSAO
A2109280_VCR|A2109280_VCR_PK|NUM_VERSAO
A2109280_VCR|SYS_C002519671|NUM_VERSAO
A2109280_VCR|A2109279_VCR_A2109280_VCR_FK1|COD_MSG_RELATORIO
A2109280_VCR|A2109280_VCR_PK|COD_MSG_RELATORIO
A2109280_VCR|SYS_C002519672|COD_MSG_RELATORIO
A2109280_VCR|A2109280_VCR_PK|COD_AFINIDADE
A2109280_VCR|SYS_C002519673|COD_AFINIDADE
A2109280_VCR|SYS_C002519674|COD_TIPO_SETOR_REL
A2109280_VCR|SYS_C002519675|COD_STATUS
A2109281_VCR|A2109200_VCR_A2109281_VCR_FK1|COD_CIA
A2109281_VCR|A2109281_VCR_PK|COD_CIA
A2109281_VCR|SYS_C002519679|COD_CIA
A2109281_VCR|A2109281_VCR_PK|NUM_VERSAO
A2109281_VCR|A2109200_VCR_A2109281_VCR_FK1|NUM_VERSAO
A2109281_VCR|SYS_C002519680|NUM_VERSAO
A2109281_VCR|SYS_C002519681|COD_MSG_RELATORIO
A2109281_VCR|A2109279_VCR_A2109281_VCR_FK1|COD_MSG_RELATORIO
A2109281_VCR|A2109281_VCR_PK|COD_MSG_RELATORIO
A2109281_VCR|A2109281_VCR_PK|COD_CATEGORIA
A2109281_VCR|SYS_C002519682|COD_CATEGORIA
A2109281_VCR|SYS_C002519683|COD_TIPO_SETOR_REL
A2109281_VCR|SYS_C002519684|COD_STATUS
A2109282_VCR|A2109200_VCR_A2109282_VCR_FK1|COD_CIA
A2109282_VCR|SYS_C002519688|COD_CIA
A2109282_VCR|A2109282_VCR_PK|COD_CIA
A2109282_VCR|A2109200_VCR_A2109282_VCR_FK1|NUM_VERSAO
A2109282_VCR|A2109282_VCR_PK|NUM_VERSAO
A2109282_VCR|SYS_C002519689|NUM_VERSAO
A2109282_VCR|A2109279_VCR_A2109282_VCR_FK1|COD_MSG_RELATORIO
A2109282_VCR|A2109282_VCR_PK|COD_MSG_RELATORIO
A2109282_VCR|SYS_C002519690|COD_MSG_RELATORIO
A2109282_VCR|A2109282_VCR_PK|COD_COB
A2109282_VCR|SYS_C002519691|COD_COB
A2109282_VCR|SYS_C002519692|COD_TIPO_SETOR_REL
A2109282_VCR|SYS_C002519693|COD_STATUS
A2109283_VCR|A2109200_VCR_A2109283_VCR_FK1|COD_CIA
A2109283_VCR|A2109283_VCR_PK|COD_CIA
A2109283_VCR|SYS_C002519697|COD_CIA
A2109283_VCR|A2109200_VCR_A2109283_VCR_FK1|NUM_VERSAO
A2109283_VCR|A2109283_VCR_PK|NUM_VERSAO
A2109283_VCR|SYS_C002519698|NUM_VERSAO
A2109283_VCR|A2109283_VCR_PK|COD_MSG_RELATORIO
A2109283_VCR|A2109279_VCR_A2109283_VCR_FK1|COD_MSG_RELATORIO
A2109283_VCR|SYS_C002519699|COD_MSG_RELATORIO
A2109283_VCR|SYS_C002519700|COD_COB
A2109283_VCR|A2109283_VCR_PK|COD_COB
A2000025|SYS_C00153801|COD_CIA
A2000025|PK_A2000025|COD_CIA
A2000025|SYS_C00153802|NUM_POLIZA
A2000025|PK_A2000025|NUM_POLIZA
A2000025|SYS_C00153803|NUM_SPTO
A2000025|PK_A2000025|NUM_SPTO
A2000025|SYS_C00153804|NUM_APLI
A2000025|PK_A2000025|NUM_APLI
A2000025|SYS_C00153805|NUM_SPTO_APLI
A2000025|PK_A2000025|NUM_SPTO_APLI
A2000025|SYS_C00153806|NUM_RIESGO
A2000025|PK_A2000025|NUM_RIESGO
A2000025|SYS_C00153807|NUM_PERIODO
A2000025|PK_A2000025|NUM_PERIODO
A2000025|PK_A2000025|COD_LISTA
A2000025|SYS_C00153808|COD_LISTA
A2000025|SYS_C00153809|NUM_OCURRENCIA
A2000025|PK_A2000025|NUM_OCURRENCIA
A2000025|SYS_C00153810|COD_CAMPO
A2000025|PK_A2000025|COD_CAMPO
A2000025|SYS_C00153811|MCA_BAJA_RIESGO
A2000025|SYS_C00153812|MCA_VIGENTE
A2000025|SYS_C00153813|MCA_VIGENTE_APLI
A2000025|SYS_C00153814|MCA_BAJA_OCURRENCIA
A2109283_VCR|SYS_C002519701|COD_TIPO_SETOR_REL
A2109283_VCR|SYS_C002519702|COD_STATUS
A2109284_VCR|A2109200_VCR_A2109284_VCR_FK1|COD_CIA
A2109284_VCR|A2109284_VCR_PK|COD_CIA
A2109284_VCR|SYS_C002519706|COD_CIA
A2109284_VCR|A2109284_VCR_PK|NUM_VERSAO
A2109284_VCR|SYS_C002519707|NUM_VERSAO
A2109284_VCR|A2109200_VCR_A2109284_VCR_FK1|NUM_VERSAO
A2109284_VCR|A2109279_VCR_A2109284_VCR_FK1|COD_MSG_RELATORIO
A2109284_VCR|A2109284_VCR_PK|COD_MSG_RELATORIO
