select t.INDEX_NAME || '|' ||
       t.INDEX_TYPE || '|' ||
	   t.TABLE_NAME || '|' ||
	   t.VISIBILITY || '|' ||
       t.UNIQUENESS || '|' ||
	   t.STATUS
from DBA_INDEXES t
where t.OWNER = '&schema';
&schema: ARISADM
SYS_IL0000108734C00008$$|LOB|COP_A_FILEBUNDLESTAGING|VISIBLE|UNIQUE|VALID
SYS_C0012895|NORMAL|COP_A_FILEBUNDLESTAGING|VISIBLE|UNIQUE|VALID
IDX_COP_A_DELTACONFIGSETS_AR|NORMAL|COP_A_DELTACONFIGSETS|VISIBLE|NONUNIQUE|VALI
SYS_IL0000108730C00008$$|LOB|COP_A_DELTACONFIGSETS|VISIBLE|UNIQUE|VALID
SYS_C0012889|NORMAL|COP_A_DELTACONFIGSETS|VISIBLE|UNIQUE|VALID
SYS_IL0000108726C00008$$|LOB|COP_A_DELTACFGSETORIGINS|VISIBLE|UNIQUE|VALID
SYS_C0012881|NORMAL|COP_A_DELTACFGSETORIGINS|VISIBLE|UNIQUE|VALID
IDX_COP_A_CSSPROPS_AR|NORMAL|COP_A_CSSPROPS|VISIBLE|NONUNIQUE|VALID
SYS_IL0000108722C00008$$|LOB|COP_A_CSSPROPS|VISIBLE|UNIQUE|VALID
SYS_C0012874|NORMAL|COP_A_CSSPROPS|VISIBLE|UNIQUE|VALID
IDX_COP_A_CONFIGSETS_AR|NORMAL|COP_A_CONFIGSETS|VISIBLE|NONUNIQUE|VALID
SYS_IL0000108718C00008$$|LOB|COP_A_CONFIGSETS|VISIBLE|UNIQUE|VALID
SYS_C0012868|NORMAL|COP_A_CONFIGSETS|VISIBLE|UNIQUE|VALID
IDX_COP_A_CONFIGSETORIGINS_AR|NORMAL|COP_A_CONFIGSETORIGINS|VISIBLE|NONUNIQUE|VA
SYS_IL0000108714C00008$$|LOB|COP_A_CONFIGSETORIGINS|VISIBLE|UNIQUE|VALID
SYS_C0012862|NORMAL|COP_A_CONFIGSETORIGINS|VISIBLE|UNIQUE|VALID
IDX_BO_USERTYPE_B|NORMAL|BO_USERTYPE|VISIBLE|NONUNIQUE|VALID
IDX_BO_USERTYPE_WA|NORMAL|BO_USERTYPE|VISIBLE|NONUNIQUE|VALID
SYS_IL0000110387C00004$$|LOB|BO_USERTYPE|VISIBLE|UNIQUE|VALID
SYS_C0013815|NORMAL|BO_USERTYPE|VISIBLE|UNIQUE|VALID
IDX_BO_USERBASE_B|NORMAL|BO_USERBASE|VISIBLE|NONUNIQUE|VALID
IDX_BO_USERBASE_WA|NORMAL|BO_USERBASE|VISIBLE|NONUNIQUE|VALID
SYS_IL0000110383C00004$$|LOB|BO_USERBASE|VISIBLE|UNIQUE|VALID
SYS_C0013813|NORMAL|BO_USERBASE|VISIBLE|UNIQUE|VALID
IDX_BO_TOPLEVELTREESUBS_B|NORMAL|BO_TOPLEVELTREESUBS|VISIBLE|NONUNIQUE|VALID
IDX_BO_TOPLEVELTREESUBS_WA|NORMAL|BO_TOPLEVELTREESUBS|VISIBLE|NONUNIQUE|VALID
SYS_IL0000110379C00004$$|LOB|BO_TOPLEVELTREESUBS|VISIBLE|UNIQUE|VALID
SYS_C0013811|NORMAL|BO_TOPLEVELTREESUBS|VISIBLE|UNIQUE|VALID
IDX_BO_TEMPLATEFOLDER_B|NORMAL|BO_TEMPLATEFOLDER|VISIBLE|NONUNIQUE|VALID
IDX_BO_TEMPLATEFOLDER_WA|NORMAL|BO_TEMPLATEFOLDER|VISIBLE|NONUNIQUE|VALID
SYS_IL0000110375C00004$$|LOB|BO_TEMPLATEFOLDER|VISIBLE|UNIQUE|VALID
SYS_C0013809|NORMAL|BO_TEMPLATEFOLDER|VISIBLE|UNIQUE|VALID
IDX_BO_SYMBOL_B|NORMAL|BO_SYMBOL|VISIBLE|NONUNIQUE|VALID
IDX_BO_SYMBOL_WA|NORMAL|BO_SYMBOL|VISIBLE|NONUNIQUE|VALID
SYS_IL0000110371C00004$$|LOB|BO_SYMBOL|VISIBLE|UNIQUE|VALID
SYS_C0013807|NORMAL|BO_SYMBOL|VISIBLE|UNIQUE|VALID
IDX_BO_SUBCATEGORY_B|NORMAL|BO_SUBCATEGORY|VISIBLE|NONUNIQUE|VALID
IDX_BO_SUBCATEGORY_WA|NORMAL|BO_SUBCATEGORY|VISIBLE|NONUNIQUE|VALID
SYS_IL0000110367C00004$$|LOB|BO_SUBCATEGORY|VISIBLE|UNIQUE|VALID
SYS_C0013805|NORMAL|BO_SUBCATEGORY|VISIBLE|UNIQUE|VALID
IDX_BO_STYLE_B|NORMAL|BO_STYLE|VISIBLE|NONUNIQUE|VALID
IDX_BO_STYLE_WA|NORMAL|BO_STYLE|VISIBLE|NONUNIQUE|VALID
SYS_IL0000110363C00004$$|LOB|BO_STYLE|VISIBLE|UNIQUE|VALID
SYS_C0013803|NORMAL|BO_STYLE|VISIBLE|UNIQUE|VALID
IDX_BO_STRUCTURALCAT_B|NORMAL|BO_STRUCTURALCAT|VISIBLE|NONUNIQUE|VALID
IDX_BO_STRUCTURALCAT_WA|NORMAL|BO_STRUCTURALCAT|VISIBLE|NONUNIQUE|VALID
SYS_IL0000110359C00004$$|LOB|BO_STRUCTURALCAT|VISIBLE|UNIQUE|VALID
SYS_C0013801|NORMAL|BO_STRUCTURALCAT|VISIBLE|UNIQUE|VALID
IDX_BO_SHEETSETINSTANCE_B|NORMAL|BO_SHEETSETINSTANCE|VISIBLE|NONUNIQUE|VALID
IDX_BO_SHEETSETINSTANCE_WA|NORMAL|BO_SHEETSETINSTANCE|VISIBLE|NONUNIQUE|VALID
SYS_IL0000110355C00004$$|LOB|BO_SHEETSETINSTANCE|VISIBLE|UNIQUE|VALID
SYS_C0013799|NORMAL|BO_SHEETSETINSTANCE|VISIBLE|UNIQUE|VALID
IDX_BO_SHEET_B|NORMAL|BO_SHEET|VISIBLE|NONUNIQUE|VALID
IDX_BO_SHEET_WA|NORMAL|BO_SHEET|VISIBLE|NONUNIQUE|VALID
SYS_IL0000110351C00004$$|LOB|BO_SHEET|VISIBLE|UNIQUE|VALID
SYS_C0013797|NORMAL|BO_SHEET|VISIBLE|UNIQUE|VALID
IDX_BO_SETMEMBER_B|NORMAL|BO_SETMEMBER|VISIBLE|NONUNIQUE|VALID
IDX_BO_SETMEMBER_WA|NORMAL|BO_SETMEMBER|VISIBLE|NONUNIQUE|VALID
SYS_IL0000110347C00004$$|LOB|BO_SETMEMBER|VISIBLE|UNIQUE|VALID
SYS_C0013795|NORMAL|BO_SETMEMBER|VISIBLE|UNIQUE|VALID
IDX_BO_SETINSTANCE_B|NORMAL|BO_SETINSTANCE|VISIBLE|NONUNIQUE|VALID
IDX_BO_SETINSTANCE_WA|NORMAL|BO_SETINSTANCE|VISIBLE|NONUNIQUE|VALID
SYS_IL0000110343C00004$$|LOB|BO_SETINSTANCE|VISIBLE|UNIQUE|VALID
SYS_C0013793|NORMAL|BO_SETINSTANCE|VISIBLE|UNIQUE|VALID
IDX_BO_SETDEF_B|NORMAL|BO_SETDEF|VISIBLE|NONUNIQUE|VALID
IDX_BO_SETDEF_WA|NORMAL|BO_SETDEF|VISIBLE|NONUNIQUE|VALID
SYS_IL0000110339C00004$$|LOB|BO_SETDEF|VISIBLE|UNIQUE|VALID
SYS_C0013791|NORMAL|BO_SETDEF|VISIBLE|UNIQUE|VALID
IDX_BO_SAVEPOINTCXN_B|NORMAL|BO_SAVEPOINTCXN|VISIBLE|NONUNIQUE|VALID
IDX_BO_SAVEPOINTCXN_WA|NORMAL|BO_SAVEPOINTCXN|VISIBLE|NONUNIQUE|VALID
SYS_IL0000110335C00004$$|LOB|BO_SAVEPOINTCXN|VISIBLE|UNIQUE|VALID
SYS_C0013789|NORMAL|BO_SAVEPOINTCXN|VISIBLE|UNIQUE|VALID
IDX_BO_RATIONODECXN_B|NORMAL|BO_RATIONODECXN|VISIBLE|NONUNIQUE|VALID
IDX_BO_RATIONODECXN_WA|NORMAL|BO_RATIONODECXN|VISIBLE|NONUNIQUE|VALID
SYS_IL0000110331C00004$$|LOB|BO_RATIONODECXN|VISIBLE|UNIQUE|VALID
SYS_C0013787|NORMAL|BO_RATIONODECXN|VISIBLE|UNIQUE|VALID
IDX_BO_RATIONODE_B|NORMAL|BO_RATIONODE|VISIBLE|NONUNIQUE|VALID
IDX_BO_RATIONODE_WA|NORMAL|BO_RATIONODE|VISIBLE|NONUNIQUE|VALID
SYS_IL0000110327C00004$$|LOB|BO_RATIONODE|VISIBLE|UNIQUE|VALID
SYS_C0013785|NORMAL|BO_RATIONODE|VISIBLE|UNIQUE|VALID
SYS_C0013783|NORMAL|BO_PROPERTIES|VISIBLE|UNIQUE|VALID
IDX_BO_NRMRTNDTRSUBCXN_B|NORMAL|BO_NRMRTNDTRSUBCXN|VISIBLE|NONUNIQUE|VALID
IDX_BO_NRMRTNDTRSUBCXN_WA|NORMAL|BO_NRMRTNDTRSUBCXN|VISIBLE|NONUNIQUE|VALID
SYS_IL0000110321C00004$$|LOB|BO_NRMRTNDTRSUBCXN|VISIBLE|UNIQUE|VALID
SYS_C0013781|NORMAL|BO_NRMRTNDTRSUBCXN|VISIBLE|UNIQUE|VALID
IDX_BO_KPIGROUP_B|NORMAL|BO_KPIGROUP|VISIBLE|NONUNIQUE|VALID
IDX_BO_KPIGROUP_WA|NORMAL|BO_KPIGROUP|VISIBLE|NONUNIQUE|VALID
SYS_IL0000110317C00004$$|LOB|BO_KPIGROUP|VISIBLE|UNIQUE|VALID
SYS_C0013779|NORMAL|BO_KPIGROUP|VISIBLE|UNIQUE|VALID
IDX_BO_KPIDEFUSERTYPE_B|NORMAL|BO_KPIDEFUSERTYPE|VISIBLE|NONUNIQUE|VALID
IDX_BO_KPIDEFUSERTYPE_WA|NORMAL|BO_KPIDEFUSERTYPE|VISIBLE|NONUNIQUE|VALID
SYS_IL0000110313C00004$$|LOB|BO_KPIDEFUSERTYPE|VISIBLE|UNIQUE|VALID
SYS_C0013777|NORMAL|BO_KPIDEFUSERTYPE|VISIBLE|UNIQUE|VALID
IDX_BO_KPIDEFTREESUBCON_B|NORMAL|BO_KPIDEFTREESUBCON|VISIBLE|NONUNIQUE|VALID
IDX_BO_KPIDEFTREESUBCON_WA|NORMAL|BO_KPIDEFTREESUBCON|VISIBLE|NONUNIQUE|VALID
SYS_IL0000110309C00004$$|LOB|BO_KPIDEFTREESUBCON|VISIBLE|UNIQUE|VALID
SYS_C0013775|NORMAL|BO_KPIDEFTREESUBCON|VISIBLE|UNIQUE|VALID
IDX_BO_KPIDEFSYMBOL_B|NORMAL|BO_KPIDEFSYMBOL|VISIBLE|NONUNIQUE|VALID
IDX_BO_KPIDEFSYMBOL_WA|NORMAL|BO_KPIDEFSYMBOL|VISIBLE|NONUNIQUE|VALID
SYS_IL0000110305C00004$$|LOB|BO_KPIDEFSYMBOL|VISIBLE|UNIQUE|VALID
SYS_C0013773|NORMAL|BO_KPIDEFSYMBOL|VISIBLE|UNIQUE|VALID
IDX_BO_KPIDEFKPIGRPCONN_B|NORMAL|BO_KPIDEFKPIGRPCONN|VISIBLE|NONUNIQUE|VALID
IDX_BO_KPIDEFKPIGRPCONN_WA|NORMAL|BO_KPIDEFKPIGRPCONN|VISIBLE|NONUNIQUE|VALID
SYS_IL0000110301C00004$$|LOB|BO_KPIDEFKPIGRPCONN|VISIBLE|UNIQUE|VALID
SYS_C0013771|NORMAL|BO_KPIDEFKPIGRPCONN|VISIBLE|UNIQUE|VALID
IDX_BO_KPIDEF_B|NORMAL|BO_KPIDEF|VISIBLE|NONUNIQUE|VALID
IDX_BO_KPIDEF_WA|NORMAL|BO_KPIDEF|VISIBLE|NONUNIQUE|VALID
SYS_IL0000110297C00004$$|LOB|BO_KPIDEF|VISIBLE|UNIQUE|VALID
SYS_C0013769|NORMAL|BO_KPIDEF|VISIBLE|UNIQUE|VALID
IDX_BO_INSTANCEFOLDER_B|NORMAL|BO_INSTANCEFOLDER|VISIBLE|NONUNIQUE|VALID
IDX_BO_INSTANCEFOLDER_WA|NORMAL|BO_INSTANCEFOLDER|VISIBLE|NONUNIQUE|VALID
SYS_IL0000110293C00004$$|LOB|BO_INSTANCEFOLDER|VISIBLE|UNIQUE|VALID
SYS_C0013767|NORMAL|BO_INSTANCEFOLDER|VISIBLE|UNIQUE|VALID
SYS_IL0000110271C00004$$|LOB|BO_FI_USERTYPE|VISIBLE|UNIQUE|VALID
SYS_IL0000110271C00005$$|LOB|BO_FI_USERTYPE|VISIBLE|UNIQUE|VALID
SYS_IL0000110271C00006$$|LOB|BO_FI_USERTYPE|VISIBLE|UNIQUE|VALID
SYS_IL0000110271C00007$$|LOB|BO_FI_USERTYPE|VISIBLE|UNIQUE|VALID
SYS_IL0000110271C00008$$|LOB|BO_FI_USERTYPE|VISIBLE|UNIQUE|VALID
SYS_IL0000110271C00009$$|LOB|BO_FI_USERTYPE|VISIBLE|UNIQUE|VALID
SYS_IL0000110271C00010$$|LOB|BO_FI_USERTYPE|VISIBLE|UNIQUE|VALID
SYS_IL0000110271C00011$$|LOB|BO_FI_USERTYPE|VISIBLE|UNIQUE|VALID
SYS_IL0000110271C00012$$|LOB|BO_FI_USERTYPE|VISIBLE|UNIQUE|VALID
SYS_IL0000110271C00013$$|LOB|BO_FI_USERTYPE|VISIBLE|UNIQUE|VALID
SYS_C0013765|NORMAL|BO_FI_USERTYPE|VISIBLE|UNIQUE|VALID
SYS_IL0000110249C00004$$|LOB|BO_FI_USERBASE|VISIBLE|UNIQUE|VALID
SYS_IL0000110249C00005$$|LOB|BO_FI_USERBASE|VISIBLE|UNIQUE|VALID
SYS_IL0000110249C00006$$|LOB|BO_FI_USERBASE|VISIBLE|UNIQUE|VALID
SYS_IL0000110249C00007$$|LOB|BO_FI_USERBASE|VISIBLE|UNIQUE|VALID
SYS_IL0000110249C00008$$|LOB|BO_FI_USERBASE|VISIBLE|UNIQUE|VALID
SYS_IL0000110249C00009$$|LOB|BO_FI_USERBASE|VISIBLE|UNIQUE|VALID
SYS_IL0000110249C00010$$|LOB|BO_FI_USERBASE|VISIBLE|UNIQUE|VALID
SYS_IL0000110249C00011$$|LOB|BO_FI_USERBASE|VISIBLE|UNIQUE|VALID
SYS_IL0000110249C00012$$|LOB|BO_FI_USERBASE|VISIBLE|UNIQUE|VALID
SYS_IL0000110249C00013$$|LOB|BO_FI_USERBASE|VISIBLE|UNIQUE|VALID
SYS_C0013762|NORMAL|BO_FI_USERBASE|VISIBLE|UNIQUE|VALID
SYS_IL0000110227C00004$$|LOB|BO_FI_TEMPLATEFOLDER|VISIBLE|UNIQUE|VALID
SYS_IL0000110227C00005$$|LOB|BO_FI_TEMPLATEFOLDER|VISIBLE|UNIQUE|VALID
SYS_IL0000110227C00006$$|LOB|BO_FI_TEMPLATEFOLDER|VISIBLE|UNIQUE|VALID
SYS_IL0000110227C00007$$|LOB|BO_FI_TEMPLATEFOLDER|VISIBLE|UNIQUE|VALID
SYS_IL0000110227C00008$$|LOB|BO_FI_TEMPLATEFOLDER|VISIBLE|UNIQUE|VALID
SYS_IL0000110227C00009$$|LOB|BO_FI_TEMPLATEFOLDER|VISIBLE|UNIQUE|VALID
SYS_IL0000110227C00010$$|LOB|BO_FI_TEMPLATEFOLDER|VISIBLE|UNIQUE|VALID
SYS_IL0000110227C00011$$|LOB|BO_FI_TEMPLATEFOLDER|VISIBLE|UNIQUE|VALID
SYS_IL0000110227C00012$$|LOB|BO_FI_TEMPLATEFOLDER|VISIBLE|UNIQUE|VALID
SYS_IL0000110227C00013$$|LOB|BO_FI_TEMPLATEFOLDER|VISIBLE|UNIQUE|VALID
SYS_C0013759|NORMAL|BO_FI_TEMPLATEFOLDER|VISIBLE|UNIQUE|VALID
SYS_IL0000110205C00004$$|LOB|BO_FI_SYMBOL|VISIBLE|UNIQUE|VALID
SYS_IL0000110205C00005$$|LOB|BO_FI_SYMBOL|VISIBLE|UNIQUE|VALID
SYS_IL0000110205C00006$$|LOB|BO_FI_SYMBOL|VISIBLE|UNIQUE|VALID
SYS_IL0000110205C00007$$|LOB|BO_FI_SYMBOL|VISIBLE|UNIQUE|VALID
SYS_IL0000110205C00008$$|LOB|BO_FI_SYMBOL|VISIBLE|UNIQUE|VALID
SYS_IL0000110205C00009$$|LOB|BO_FI_SYMBOL|VISIBLE|UNIQUE|VALID
SYS_IL0000110205C00010$$|LOB|BO_FI_SYMBOL|VISIBLE|UNIQUE|VALID
SYS_IL0000110205C00011$$|LOB|BO_FI_SYMBOL|VISIBLE|UNIQUE|VALID
SYS_IL0000110205C00012$$|LOB|BO_FI_SYMBOL|VISIBLE|UNIQUE|VALID
SYS_IL0000110205C00013$$|LOB|BO_FI_SYMBOL|VISIBLE|UNIQUE|VALID
SYS_C0013756|NORMAL|BO_FI_SYMBOL|VISIBLE|UNIQUE|VALID
SYS_IL0000110183C00004$$|LOB|BO_FI_SUBCATEGORY|VISIBLE|UNIQUE|VALID
SYS_IL0000110183C00005$$|LOB|BO_FI_SUBCATEGORY|VISIBLE|UNIQUE|VALID
SYS_IL0000110183C00006$$|LOB|BO_FI_SUBCATEGORY|VISIBLE|UNIQUE|VALID
SYS_IL0000110183C00007$$|LOB|BO_FI_SUBCATEGORY|VISIBLE|UNIQUE|VALID
SYS_IL0000110183C00008$$|LOB|BO_FI_SUBCATEGORY|VISIBLE|UNIQUE|VALID
SYS_IL0000110183C00009$$|LOB|BO_FI_SUBCATEGORY|VISIBLE|UNIQUE|VALID
SYS_IL0000110183C00010$$|LOB|BO_FI_SUBCATEGORY|VISIBLE|UNIQUE|VALID
SYS_IL0000110183C00011$$|LOB|BO_FI_SUBCATEGORY|VISIBLE|UNIQUE|VALID
SYS_IL0000110183C00012$$|LOB|BO_FI_SUBCATEGORY|VISIBLE|UNIQUE|VALID
SYS_IL0000110183C00013$$|LOB|BO_FI_SUBCATEGORY|VISIBLE|UNIQUE|VALID
SYS_C0013753|NORMAL|BO_FI_SUBCATEGORY|VISIBLE|UNIQUE|VALID
SYS_IL0000110161C00004$$|LOB|BO_FI_STYLE|VISIBLE|UNIQUE|VALID
SYS_IL0000110161C00005$$|LOB|BO_FI_STYLE|VISIBLE|UNIQUE|VALID
SYS_IL0000110161C00006$$|LOB|BO_FI_STYLE|VISIBLE|UNIQUE|VALID
SYS_IL0000110161C00007$$|LOB|BO_FI_STYLE|VISIBLE|UNIQUE|VALID
SYS_IL0000110161C00008$$|LOB|BO_FI_STYLE|VISIBLE|UNIQUE|VALID
SYS_IL0000110161C00009$$|LOB|BO_FI_STYLE|VISIBLE|UNIQUE|VALID
SYS_IL0000110161C00010$$|LOB|BO_FI_STYLE|VISIBLE|UNIQUE|VALID
SYS_IL0000110161C00011$$|LOB|BO_FI_STYLE|VISIBLE|UNIQUE|VALID
SYS_IL0000110161C00012$$|LOB|BO_FI_STYLE|VISIBLE|UNIQUE|VALID
SYS_IL0000110161C00013$$|LOB|BO_FI_STYLE|VISIBLE|UNIQUE|VALID
SYS_C0013750|NORMAL|BO_FI_STYLE|VISIBLE|UNIQUE|VALID
SYS_IL0000110139C00004$$|LOB|BO_FI_STRUCTURALCAT|VISIBLE|UNIQUE|VALID
SYS_IL0000110139C00005$$|LOB|BO_FI_STRUCTURALCAT|VISIBLE|UNIQUE|VALID
SYS_IL0000110139C00006$$|LOB|BO_FI_STRUCTURALCAT|VISIBLE|UNIQUE|VALID
SYS_IL0000110139C00007$$|LOB|BO_FI_STRUCTURALCAT|VISIBLE|UNIQUE|VALID
SYS_IL0000110139C00008$$|LOB|BO_FI_STRUCTURALCAT|VISIBLE|UNIQUE|VALID
SYS_IL0000110139C00009$$|LOB|BO_FI_STRUCTURALCAT|VISIBLE|UNIQUE|VALID
SYS_IL0000110139C00010$$|LOB|BO_FI_STRUCTURALCAT|VISIBLE|UNIQUE|VALID
SYS_IL0000110139C00011$$|LOB|BO_FI_STRUCTURALCAT|VISIBLE|UNIQUE|VALID
SYS_IL0000110139C00012$$|LOB|BO_FI_STRUCTURALCAT|VISIBLE|UNIQUE|VALID
SYS_IL0000110139C00013$$|LOB|BO_FI_STRUCTURALCAT|VISIBLE|UNIQUE|VALID
SYS_C0013747|NORMAL|BO_FI_STRUCTURALCAT|VISIBLE|UNIQUE|VALID
SYS_IL0000110117C00004$$|LOB|BO_FI_SHEET|VISIBLE|UNIQUE|VALID
SYS_IL0000110117C00005$$|LOB|BO_FI_SHEET|VISIBLE|UNIQUE|VALID
SYS_IL0000110117C00006$$|LOB|BO_FI_SHEET|VISIBLE|UNIQUE|VALID
SYS_IL0000110117C00007$$|LOB|BO_FI_SHEET|VISIBLE|UNIQUE|VALID
SYS_IL0000110117C00008$$|LOB|BO_FI_SHEET|VISIBLE|UNIQUE|VALID
SYS_IL0000110117C00009$$|LOB|BO_FI_SHEET|VISIBLE|UNIQUE|VALID
SYS_IL0000110117C00010$$|LOB|BO_FI_SHEET|VISIBLE|UNIQUE|VALID
SYS_IL0000110117C00011$$|LOB|BO_FI_SHEET|VISIBLE|UNIQUE|VALID
SYS_IL0000110117C00012$$|LOB|BO_FI_SHEET|VISIBLE|UNIQUE|VALID
SYS_IL0000110117C00013$$|LOB|BO_FI_SHEET|VISIBLE|UNIQUE|VALID
SYS_C0013744|NORMAL|BO_FI_SHEET|VISIBLE|UNIQUE|VALID
SYS_IL0000110095C00004$$|LOB|BO_FI_SETINSTANCE|VISIBLE|UNIQUE|VALID
SYS_IL0000110095C00005$$|LOB|BO_FI_SETINSTANCE|VISIBLE|UNIQUE|VALID
SYS_IL0000110095C00006$$|LOB|BO_FI_SETINSTANCE|VISIBLE|UNIQUE|VALID
SYS_IL0000110095C00007$$|LOB|BO_FI_SETINSTANCE|VISIBLE|UNIQUE|VALID
SYS_IL0000110095C00008$$|LOB|BO_FI_SETINSTANCE|VISIBLE|UNIQUE|VALID
SYS_IL0000110095C00009$$|LOB|BO_FI_SETINSTANCE|VISIBLE|UNIQUE|VALID
SYS_IL0000110095C00010$$|LOB|BO_FI_SETINSTANCE|VISIBLE|UNIQUE|VALID
SYS_IL0000110095C00011$$|LOB|BO_FI_SETINSTANCE|VISIBLE|UNIQUE|VALID
SYS_IL0000110095C00012$$|LOB|BO_FI_SETINSTANCE|VISIBLE|UNIQUE|VALID
SYS_IL0000110095C00013$$|LOB|BO_FI_SETINSTANCE|VISIBLE|UNIQUE|VALID
SYS_C0013741|NORMAL|BO_FI_SETINSTANCE|VISIBLE|UNIQUE|VALID
SYS_IL0000110073C00004$$|LOB|BO_FI_SETDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110073C00005$$|LOB|BO_FI_SETDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110073C00006$$|LOB|BO_FI_SETDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110073C00007$$|LOB|BO_FI_SETDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110073C00008$$|LOB|BO_FI_SETDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110073C00009$$|LOB|BO_FI_SETDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110073C00010$$|LOB|BO_FI_SETDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110073C00011$$|LOB|BO_FI_SETDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110073C00012$$|LOB|BO_FI_SETDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110073C00013$$|LOB|BO_FI_SETDEF|VISIBLE|UNIQUE|VALID
SYS_C0013738|NORMAL|BO_FI_SETDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110051C00004$$|LOB|BO_FI_RATIONODE|VISIBLE|UNIQUE|VALID
SYS_IL0000110051C00005$$|LOB|BO_FI_RATIONODE|VISIBLE|UNIQUE|VALID
SYS_IL0000110051C00006$$|LOB|BO_FI_RATIONODE|VISIBLE|UNIQUE|VALID
SYS_IL0000110051C00007$$|LOB|BO_FI_RATIONODE|VISIBLE|UNIQUE|VALID
SYS_IL0000110051C00008$$|LOB|BO_FI_RATIONODE|VISIBLE|UNIQUE|VALID
SYS_IL0000110051C00009$$|LOB|BO_FI_RATIONODE|VISIBLE|UNIQUE|VALID
SYS_IL0000110051C00010$$|LOB|BO_FI_RATIONODE|VISIBLE|UNIQUE|VALID
SYS_IL0000110051C00011$$|LOB|BO_FI_RATIONODE|VISIBLE|UNIQUE|VALID
SYS_IL0000110051C00012$$|LOB|BO_FI_RATIONODE|VISIBLE|UNIQUE|VALID
SYS_IL0000110051C00013$$|LOB|BO_FI_RATIONODE|VISIBLE|UNIQUE|VALID
SYS_C0013735|NORMAL|BO_FI_RATIONODE|VISIBLE|UNIQUE|VALID
SYS_IL0000110029C00004$$|LOB|BO_FI_KPIGROUP|VISIBLE|UNIQUE|VALID
SYS_IL0000110029C00005$$|LOB|BO_FI_KPIGROUP|VISIBLE|UNIQUE|VALID
SYS_IL0000110029C00006$$|LOB|BO_FI_KPIGROUP|VISIBLE|UNIQUE|VALID
SYS_IL0000110029C00007$$|LOB|BO_FI_KPIGROUP|VISIBLE|UNIQUE|VALID
SYS_IL0000110029C00008$$|LOB|BO_FI_KPIGROUP|VISIBLE|UNIQUE|VALID
SYS_IL0000110029C00009$$|LOB|BO_FI_KPIGROUP|VISIBLE|UNIQUE|VALID
SYS_IL0000110029C00010$$|LOB|BO_FI_KPIGROUP|VISIBLE|UNIQUE|VALID
SYS_IL0000110029C00011$$|LOB|BO_FI_KPIGROUP|VISIBLE|UNIQUE|VALID
SYS_IL0000110029C00012$$|LOB|BO_FI_KPIGROUP|VISIBLE|UNIQUE|VALID
SYS_IL0000110029C00013$$|LOB|BO_FI_KPIGROUP|VISIBLE|UNIQUE|VALID
SYS_C0013732|NORMAL|BO_FI_KPIGROUP|VISIBLE|UNIQUE|VALID
SYS_IL0000110007C00004$$|LOB|BO_FI_KPIDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110007C00005$$|LOB|BO_FI_KPIDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110007C00006$$|LOB|BO_FI_KPIDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110007C00007$$|LOB|BO_FI_KPIDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110007C00008$$|LOB|BO_FI_KPIDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110007C00009$$|LOB|BO_FI_KPIDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110007C00010$$|LOB|BO_FI_KPIDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110007C00011$$|LOB|BO_FI_KPIDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110007C00012$$|LOB|BO_FI_KPIDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110007C00013$$|LOB|BO_FI_KPIDEF|VISIBLE|UNIQUE|VALID
SYS_C0013729|NORMAL|BO_FI_KPIDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000109985C00004$$|LOB|BO_FI_INSTANCEFOLDER|VISIBLE|UNIQUE|VALID
SYS_IL0000109985C00005$$|LOB|BO_FI_INSTANCEFOLDER|VISIBLE|UNIQUE|VALID
SYS_IL0000109985C00006$$|LOB|BO_FI_INSTANCEFOLDER|VISIBLE|UNIQUE|VALID
SYS_IL0000109985C00007$$|LOB|BO_FI_INSTANCEFOLDER|VISIBLE|UNIQUE|VALID
SYS_IL0000109985C00008$$|LOB|BO_FI_INSTANCEFOLDER|VISIBLE|UNIQUE|VALID
SYS_IL0000109985C00009$$|LOB|BO_FI_INSTANCEFOLDER|VISIBLE|UNIQUE|VALID
SYS_IL0000109985C00010$$|LOB|BO_FI_INSTANCEFOLDER|VISIBLE|UNIQUE|VALID
SYS_IL0000109985C00011$$|LOB|BO_FI_INSTANCEFOLDER|VISIBLE|UNIQUE|VALID
